BattleFieldWin_Kill-2070_琅琊剑阁灭门战斗,Defeat <#61C3C8>Langya Sword Pavilion people</color>,เอาชนะ<#61C3C8>ทุกคนในศาลากระบี่หลางหยา</color>
BattleFieldFail_Kill-2070_琅琊剑阁灭门战斗,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_School-2070-1_门派战斗,Only <#61C3C8>{PlayerName}</color> can participate in the battle,เฉพาะ<#61C3C8>{PlayerName}</color> เท่านั้น ที่เข้าร่วมการต่อสู้ได้
BattleFieldWin_School-2070-1_门派战斗,Defeat <#61C3C8>Langya Sword Pavilion people</color>,เอาชนะ<#61C3C8>ทุกคนในศาลากระบี่หลางหยา</color>
BattleFieldFail_School-2070-1_门派战斗,<#61C3C8>{PlayerName}</color> is defeated,<#61C3C8>{PlayerName}</color> พ่ายแพ้แล้ว
BattleFieldInfo_Test-2070-1_战斗,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_Test-2070-1_战斗,Defeat <#61C3C8>Du Gu Jianyi and his men</color>,เอาชนะ<#61C3C8>ตู๋กูเจี้ยนอี้ และคนของเขา</color>
BattleFieldFail_Test-2070-1_战斗,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_青风寨-执法队战斗,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_青风寨-执法队战斗,Defeat <#61C3C8>Blue Wind Camp people</color>,เอาชนะ <#61C3C8>คนจากค่ายวายุคราม</color>
BattleFieldFail_青风寨-执法队战斗,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_燕子窝-执法队战斗,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_燕子窝-执法队战斗,Defeat <#61C3C8>Nest of Swallow people</color>,เอาชนะ<#61C3C8>สมาชิกรังนกนางแอ่น</color>
BattleFieldFail_燕子窝-执法队战斗,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_神捕门-执法队战斗,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_神捕门-执法队战斗,Defeat <#61C3C8>Crime Investigation Bureau people</color>,เอาชนะ <#61C3C8>คนจากสำนักสืบสวน</color>
BattleFieldFail_神捕门-执法队战斗,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_琅琊剑阁-执法队战斗,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_琅琊剑阁-执法队战斗,Defeat <#61C3C8>Langya Sword Pavilion people</color>,เอาชนะ<#61C3C8>ทุกคนในศาลากระบี่หลางหยา</color>
BattleFieldFail_琅琊剑阁-执法队战斗,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_Test-2010-1_真武剑阵,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_Test-2010-1_真武剑阵,Break through the <#61C3C8>Zhenwu Sword Formation</color>,ทลาย <#61C3C8>ค่ายกลกระบี่เจิ้นหวู่</color>
BattleFieldFail_Test-2010-1_真武剑阵,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_Test-2010-2_星宿大阵,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_Test-2010-2_星宿大阵,Break through the <#61C3C8>Star Array</color>,ทลายค่ายกล <#61C3C8>หมู่ดาว</color>
BattleFieldFail_Test-2010-2_星宿大阵,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_School-2010-2_大战毒伢婆,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_School-2010-2_大战毒伢婆,Defeat <#61C3C8>Du Yapo and his men</color>,เอาชนะ <#61C3C8>Du Yapo และสมุน</color>
BattleFieldFail_School-2010-2_大战毒伢婆,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_M2155-1_道玄宗主场,"Only <#61C3C8>{PlayerName}</color>, <#61C3C8>Lai Toudian</color>, <#61C3C8>Cai Youzhi</color> can participate in the battle","มีเพียง<#61C3C8>{PlayerName}</color> <#61C3C8>หล่ายโถ่วเตียน</color>, <#61C3C8>ไช่โหยวจื่อ</color> ที่เข้าร่วมการต่อสู้ได้"
BattleFieldWin_M2155-1_道玄宗主场,Defeat <#61C3C8>Chu Kuangsheng</color>,สยบ <#61C3C8>ฉู่กวงเฉิง</color>
BattleFieldFail_M2155-1_道玄宗主场,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_M2155-1_儒圣馆主场,"Only <#61C3C8>{PlayerName}</color>, <#61C3C8>Lai Toudian</color>, <#61C3C8>La Tazhang</color> can participate in the battle",เฉพาะ<#61C3C8>{PlayerName}</color> <#61C3C8>หล่ายโถ่วเตียน</color> <#61C3C8>ลาทาจาง</color> เท่านั้นที่เข้าร่วมการต่อสู้ได้
BattleFieldWin_M2155-1_儒圣馆主场,Defeat <#61C3C8>Chu Kuangsheng</color>,สยบ <#61C3C8>ฉู่กวงเฉิง</color>
BattleFieldFail_M2155-1_儒圣馆主场,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_M2155-1_释法寺主场,"Only <#61C3C8>{PlayerName}</color>, <#61C3C8>Cai Youzhi</color>, <#61C3C8>La Tazhang</color> can participate in the battle",เฉพาะ<#61C3C8>{PlayerName}</color> <#61C3C8>ไช่โหยวจื่อ</color> <#61C3C8>ลาทาจาง</color> เท่านั้นที่เข้าร่วมการต่อสู้ได้
BattleFieldWin_M2155-1_释法寺主场,Defeat <#61C3C8>Chu Kuangsheng</color>,สยบ <#61C3C8>ฉู่กวงเฉิง</color>
BattleFieldFail_M2155-1_释法寺主场,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_M20330-2_大战佟道辅,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_M20330-2_大战佟道辅,Defeat <#61C3C8>Tong Daofu and his men</color>,เอาชนะ <#61C3C8>ถงเต๋าฟู่ และพรรคพวก</color>
BattleFieldFail_M20330-2_大战佟道辅,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_M20330-1_8门战斗,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_M20330-1_8门战斗,Defeat <#61C3C8>Fu Bu Bingwei</color>,เอาชนะ <#61C3C8>ฟู่ปูปิงเว่ย</color>
BattleFieldFail_M20330-1_8门战斗,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_M2101-3_琳琅棋局,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_M2101-3_琳琅棋局,Crack the <#61C3C8>Linlang Go puzzle</color>,แก้ปริศนา <#61C3C8>กลหมากล้อมหลินหลาง</color>
BattleFieldFail_M2101-3_琳琅棋局,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_School-2070-2_大战黑衣人,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_School-2070-2_大战黑衣人,Defeat the <#61C3C8>man in black</color>,เอาชนะ<#61C3C8>ชายชุดดำ</color>
BattleFieldFail_School-2070-2_大战黑衣人,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_XS1200-2_战斗,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_XS1200-2_战斗,Defeat the <#61C3C8>wealthy merchant and his entourage</color>,เอาชนะ <#61C3C8>พ่อค้าร่ำรวย และผู้ติดตาม</color>
BattleFieldFail_XS1200-2_战斗,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_XS1200-3_战斗,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_XS1200-3_战斗,Defeat the <#61C3C8>wealthy merchant and his entourage</color>,เอาชนะ <#61C3C8>พ่อค้าร่ำรวย และผู้ติดตาม</color>
BattleFieldFail_XS1200-3_战斗,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_XS1200-4_战斗,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_XS1200-4_战斗,Defeat the <#61C3C8>corrupt official and his entourage</color>,เอาชนะ <#61C3C8>ขุนนางฉ้อฉล และผู้ติดตาม</color>
BattleFieldFail_XS1200-4_战斗,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_XS1200-5_战斗,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_XS1200-5_战斗,Defeat the <#61C3C8>corrupt official and his entourage</color>,เอาชนะ <#61C3C8>ขุนนางฉ้อฉล และผู้ติดตาม</color>
BattleFieldFail_XS1200-5_战斗,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_XS1200-9_战斗,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_XS1200-9_战斗,Defeat the <#61C3C8>man in black</color>,เอาชนะ<#61C3C8>ชายชุดดำ</color>
BattleFieldFail_XS1200-9_战斗,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_XS2040-2_战斗,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_XS2040-2_战斗,Defeat the <#61C3C8>masked man</color>,เอาชนะ <#61C3C8>ชายสวมหน้ากาก</color>
BattleFieldFail_XS2040-2_战斗,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_M1400-3野狼,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_M1400-3野狼,Defeat the <#61C3C8>wolf pack</color>,เอาชนะ <#61C3C8>ฝูงหมาป่า</color>
BattleFieldFail_M1400-3野狼,<#61C3C8>Mountain bandits or all of your team</color> are defeated,<#61C3C8>โจรภูเขา หรือ ทุกคนในทีม </color> พ่ายแพ้
BattleFieldInfo_XS2040-1_战斗,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_XS2040-1_战斗,Defeat the <#61C3C8>prison breakers</color>,เอาชนะ <#61C3C8>คนแหกคุก</color>
BattleFieldFail_XS2040-1_战斗,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_M5029-1_看门预设战斗,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_M5029-1_看门预设战斗,Defeat the <#61C3C8>Nest of Swallow guards</color>,กำจัด <#61C3C8>กลุ่มรังนกนางแอ่น</color>
BattleFieldFail_M5029-1_看门预设战斗,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_M5029-1_差役战斗,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_M5029-1_差役战斗,Defeat the <#61C3C8>bailiffs</color>,เอาชนะ <#61C3C8>เจ้าหน้าที่</color>
BattleFieldFail_M5029-1_差役战斗,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_M5029-1_洛千雪vs燕子窝,"<#61C3C8>{PlayerName}</color> participate in the battle, up to 6 people can be deployed",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_M5029-1_洛千雪vs燕子窝,Defeat <#61C3C8>Nest of Swallow people</color>,เอาชนะ <#61C3C8>คนจากรังนกนางแอ่น</color>
BattleFieldFail_M5029-1_洛千雪vs燕子窝,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_M5029-1_洛千雪vs华青青,Only <#61C3C8>Luo Qianxue</color> can participate in the battle,เฉพาะ<#61C3C8>ลั่วเฉียนเสวี่ย</color> เท่านั้น ที่เข้าร่วมการต่อสู้ได้
BattleFieldWin_M5029-1_洛千雪vs华青青,Defeat <#61C3C8>Hua Qingqing</color>,เอาชนะ <#61C3C8>ฮวาชิงชิง</color>
BattleFieldFail_M5029-1_洛千雪vs华青青,<#61C3C8>Luo Qianxue</color> is defeated,<#61C3C8>ลั่วเฉียนเสวี่ย</color> พ่ายแพ้แล้ว
BattleFieldInfo_M5029-1_华青青vs洛千雪,Only <#61C3C8>Hua Qingqing</color> can participate in the battle,<#61C3C8>ฮวาชิงชิง</color>เท่านั้น ที่เข้าร่วมการต่อสู้ได้
BattleFieldWin_M5029-1_华青青vs洛千雪,Defeat <#61C3C8>Luo Qianxue</color>,เอาชนะ<#61C3C8>ลั่ว เฉียนเสวี่ย</color>
BattleFieldFail_M5029-1_华青青vs洛千雪,<#61C3C8>Hua Qingqing</color> is defeated,<#61C3C8>ฮวาชิงชิง</color>พ่ายแพ้แล้ว
BattleFieldInfo_R10009-1_大战黑衣人,Only <#61C3C8>{PlayerName}</color> can participate in the battle,เฉพาะ<#61C3C8>{PlayerName}</color> เท่านั้น ที่เข้าร่วมการต่อสู้ได้
BattleFieldWin_R10009-1_大战黑衣人,Defeat the <#61C3C8>man in black</color>,เอาชนะ<#61C3C8>ชายชุดดำ</color>
BattleFieldFail_R10009-1_大战黑衣人,<#61C3C8>{PlayerName}</color> is defeated,<#61C3C8>{PlayerName}</color> พ่ายแพ้แล้ว
BattleFieldInfo_R10009-4_大战叶鹏举,Only <#61C3C8>{PlayerName}</color> can participate in the battle,เฉพาะ<#61C3C8>{PlayerName}</color> เท่านั้น ที่เข้าร่วมการต่อสู้ได้
BattleFieldWin_R10009-4_大战叶鹏举,Defeat <#61C3C8>Ye Pengju</color>,เอาชนะ <#61C3C8>เย่เผิงจู</color>
BattleFieldFail_R10009-4_大战叶鹏举,<#61C3C8>{PlayerName}</color> is defeated,<#61C3C8>{PlayerName}</color> พ่ายแพ้แล้ว
BattleFieldInfo_R10064-3_大战邪郎中,<#61C3C8>All of your team</color> participate in the battle,<#61C3C8>พรรคพวกทุกคน</color> เข้าร่วมการต่อสู้
BattleFieldWin_R10064-3_大战邪郎中,Defeat the <#61C3C8>Evil Lads</color>,เอาชนะ <#61C3C8>กลุ่มหนุ่มชั่วร้าย</color>
BattleFieldFail_R10064-3_大战邪郎中,<#61C3C8>{PlayerName}</color> is defeated,<#61C3C8>{PlayerName}</color> พ่ายแพ้แล้ว
BattleFieldInfo_R10064-4_单挑邪郎中,Only <#61C3C8>{PlayerName}</color> can participate in the battle,เฉพาะ<#61C3C8>{PlayerName}</color> เท่านั้น ที่เข้าร่วมการต่อสู้ได้
BattleFieldWin_R10064-4_单挑邪郎中,Defeat <#61C3C8>Evil Lads</color>,เอาชนะ <#61C3C8>กลุ่มหนุ่มชั่วร้าย</color>
BattleFieldFail_R10064-4_单挑邪郎中,<#61C3C8>{PlayerName}</color> is defeated,<#61C3C8>{PlayerName}</color> พ่ายแพ้แล้ว
BattleFieldInfo_R10056-3预设战斗1,<#61C3C8>All of your team</color> participate in the battle,<#61C3C8>พรรคพวกทุกคน</color> เข้าร่วมการต่อสู้
BattleFieldWin_R10056-3预设战斗1,Defeat the <#61C3C8>Jiuli Tribe</color>,เอาชนะ <#61C3C8>เผ่าจิ่วลี่</color>
BattleFieldFail_R10056-3预设战斗1,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_R10056-3预设战斗2,<#61C3C8>All of your team</color> participate in the battle,<#61C3C8>พรรคพวกทุกคน</color> เข้าร่วมการต่อสู้
BattleFieldWin_R10056-3预设战斗2,Defeat the <#61C3C8>Jiuli Tribe</color>,เอาชนะ <#61C3C8>เผ่าจิ่วลี่</color>
BattleFieldFail_R10056-3预设战斗2,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_R10056-3预设战斗3,<#61C3C8>All of your team</color> participate in the battle,<#61C3C8>พรรคพวกทุกคน</color> เข้าร่วมการต่อสู้
BattleFieldWin_R10056-3预设战斗3,Defeat the <#61C3C8>Jiuli Tribe</color>,เอาชนะ <#61C3C8>เผ่าจิ่วลี่</color>
BattleFieldFail_R10056-3预设战斗3,<#61C3C8>All of us</color> are defeated,<#61C3C8>พวกเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_R10050-1孔一刀过了药效,Only <#61C3C8>{PlayerName}</color> can participate in the battle,เฉพาะ<#61C3C8>{PlayerName}</color> เท่านั้น ที่เข้าร่วมการต่อสู้ได้
BattleFieldWin_R10050-1孔一刀过了药效,Defeat <#61C3C8>Kong Yidao</color>,สยบ <#61C3C8>ขงอี้เตา</color>
BattleFieldFail_R10050-1孔一刀过了药效,<#61C3C8>{PlayerName}</color> is defeated,<#61C3C8>{PlayerName}</color> พ่ายแพ้แล้ว
BattleFieldInfo_R10022-1步绝尘过了药效,Only <#61C3C8>{PlayerName}</color> can participate in the battle,เฉพาะ<#61C3C8>{PlayerName}</color> เท่านั้น ที่เข้าร่วมการต่อสู้ได้
BattleFieldWin_R10022-1步绝尘过了药效,Defeat <#61C3C8>Bu Juechen</color>,เอาชนะ <#61C3C8>ปู้เจวี่ยเฉิน</color>
BattleFieldFail_R10022-1步绝尘过了药效,<#61C3C8>{PlayerName}</color> is defeated,<#61C3C8>{PlayerName}</color> พ่ายแพ้แล้ว
BattleFieldInfo_R10083-1洛天雄过了药效,Only <#61C3C8>{PlayerName}</color> can participate in the battle,เฉพาะ<#61C3C8>{PlayerName}</color> เท่านั้น ที่เข้าร่วมการต่อสู้ได้
BattleFieldWin_R10083-1洛天雄过了药效,Defeat <#61C3C8>Luo Tianxiong</color>,เอาชนะ <#61C3C8>ลั่วเทียนเซี่ยง</color>
BattleFieldFail_R10083-1洛天雄过了药效,<#61C3C8>{PlayerName}</color> is defeated,<#61C3C8>{PlayerName}</color> พ่ายแพ้แล้ว
BattleFieldInfo_R10043-1剑痴过了药效,Only <#61C3C8>{PlayerName}</color> can participate in the battle,เฉพาะ<#61C3C8>{PlayerName}</color> เท่านั้น ที่เข้าร่วมการต่อสู้ได้
BattleFieldWin_R10043-1剑痴过了药效,Defeat <#61C3C8>Jian Chi</color>,เอาชนะ <#61C3C8>มารกระบี่</color>
BattleFieldFail_R10043-1剑痴过了药效,<#61C3C8>{PlayerName}</color> is defeated,<#61C3C8>{PlayerName}</color> พ่ายแพ้แล้ว
BattleFieldInfo_R10012-1重阳子过了药效,Only <#61C3C8>{PlayerName}</color> can participate in the battle,เฉพาะ<#61C3C8>{PlayerName}</color> เท่านั้น ที่เข้าร่วมการต่อสู้ได้
BattleFieldWin_R10012-1重阳子过了药效,Defeat <#61C3C8>Zhong Yangzi</color>,เอาชนะ<#61C3C8>ฉงหยางสื่อ</color>
